split,file,label_index,label_name,source_dir
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_435_20260313_175429.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_309_20260313_173704.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_199_20260313_171834.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_475_20260313_175549.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_03_20260313_172650.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_190_20260313_171816.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_214_20260313_173353.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_68_20260313_174212.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_111_20260313_181001.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_12_20260313_171219.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_54_20260313_171343.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_96_20260313_180931.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_270_20260313_173546.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_124_20260313_174405.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_274_20260313_173554.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_278_20260313_172113.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_302_20260313_173650.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_121_20260313_181021.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_416_20260313_175351.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_386_20260313_175251.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_129_20260313_173103.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_514_20260313_175708.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_422_20260313_175403.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_567_20260313_175854.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_423_20260313_175405.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_260_20260313_174838.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_351_20260313_175140.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_270_20260313_181520.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_609_20260313_180018.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_212_20260313_174701.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_184_20260313_171804.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_70_20260313_174216.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_06_20260313_172656.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_40_20260313_172804.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_231_20260313_171938.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_51_20260313_171337.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_524_20260313_175728.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_174_20260313_171744.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_206_20260313_173337.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_226_20260313_181352.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_630_20260313_180100.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_284_20260313_181548.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_193_20260313_181246.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_308_20260313_181637.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_542_20260313_175804.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_142_20260313_171640.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_298_20260313_174954.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_148_20260313_181115.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_32_20260313_174100.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_52_20260313_171339.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_135_20260313_174427.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_90_20260313_171455.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_192_20260313_174621.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_191_20260313_173307.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_162_20260313_171720.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_334_20260313_175106.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_29_20260313_171253.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_261_20260313_173528.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_331_20260313_181723.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_198_20260313_171832.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_136_20260313_171628.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_180_20260313_171756.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_66_20260313_174208.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_169_20260313_174535.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_163_20260313_171722.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_307_20260313_173700.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_204_20260313_174645.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_107_20260313_180953.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_79_20260313_180857.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_167_20260313_173219.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_193_20260313_173311.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_102_20260313_171519.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_204_20260313_173333.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_253_20260313_172023.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_98_20260313_180935.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_81_20260313_172926.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_397_20260313_175313.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_06_20260313_174008.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_193_20260313_171822.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_281_20260313_173608.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_114_20260313_174345.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_227_20260313_171930.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_204_20260313_181308.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_269_20260313_174856.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_185_20260313_173255.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_74_20260313_174224.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_642_20260313_180125.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_76_20260313_172916.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_240_20260313_181420.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_307_20260313_172211.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_191_20260313_181242.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_453_20260313_175505.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_74_20260313_180847.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_11_20260313_171217.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_252_20260313_172021.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_97_20260313_180933.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_80_20260313_172924.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_35_20260313_172754.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_135_20260313_173115.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_339_20260313_175116.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_318_20260313_172233.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_326_20260313_175050.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_245_20260313_174807.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_112_20260313_174341.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_180_20260313_173245.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_477_20260313_175553.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_211_20260313_171858.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_314_20260313_172225.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_408_20260313_175335.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_313_20260313_181647.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_249_20260313_172015.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_06_20260313_171207.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_27_20260313_174050.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_02_20260313_180622.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_250_20260313_174817.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_273_20260313_173552.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_616_20260313_180032.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_65_20260313_171405.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_107_20260313_171529.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_68_20260313_180835.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_312_20260313_181645.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_190_20260313_181240.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_169_20260313_173223.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_168_20260313_171732.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_591_20260313_175942.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_108_20260313_171531.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_380_20260313_175238.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_213_20260313_181326.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_102_20260313_180943.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_653_20260313_180147.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_192_20260313_173309.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_108_20260313_180955.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_277_20260313_173600.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_07_20260313_180632.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_97_20260313_172958.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_120_20260313_174357.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_362_20260313_175202.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_382_20260313_175242.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_156_20260313_174509.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_234_20260313_181408.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_93_20260313_174302.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_401_20260313_175321.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_336_20260313_175110.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_281_20260313_181542.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_164_20260313_171724.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_20_20260313_174036.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_664_20260313_180209.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_326_20260313_172249.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_128_20260313_171612.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_315_20260313_172227.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_08_20260313_174012.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_151_20260313_174459.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_114_20260313_181007.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_109_20260313_171533.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_62_20260313_174200.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_276_20260313_174910.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_200_20260313_171836.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_273_20260313_174904.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_99_20260313_174314.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_10_20260313_171215.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_215_20260313_173355.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_295_20260313_172147.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_534_20260313_175748.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_53_20260313_171341.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_329_20260313_175056.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_459_20260313_175517.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_479_20260313_175557.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_154_20260313_171704.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_580_20260313_175920.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_87_20260313_171449.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_142_20260313_181103.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_124_20260313_173053.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_161_20260313_171718.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_45_20260313_180748.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_46_20260313_172816.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_251_20260313_173507.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_441_20260313_175441.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_274_20260313_181528.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_286_20260313_173618.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_324_20260313_173734.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_146_20260313_171648.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_117_20260313_173039.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_337_20260313_175112.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_95_20260313_171505.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_229_20260313_171934.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_107_20260313_174330.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_158_20260313_174513.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_159_20260313_171714.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_607_20260313_180014.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_576_20260313_175912.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_240_20260313_171957.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_141_20260313_181101.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_420_20260313_175359.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_324_20260313_181709.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_147_20260313_173139.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_72_20260313_171419.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_276_20260313_181532.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_507_20260313_175653.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_314_20260313_173714.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_266_20260313_173538.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_278_20260313_174914.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_288_20260313_174934.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_602_20260313_180004.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_333_20260313_172303.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_290_20260313_173626.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_41_20260313_171317.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_126_20260313_173057.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_92_20260313_172948.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_225_20260313_181350.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_121_20260313_173047.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_44_20260313_180746.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_23_20260313_171241.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_470_20260313_175539.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_262_20260313_173530.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_218_20260313_181336.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_290_20260313_172137.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_205_20260313_173335.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_322_20260313_181705.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_219_20260313_173403.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_45_20260313_172814.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_195_20260313_174627.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_151_20260313_173147.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_331_20260313_172259.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_07_20260313_171209.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_253_20260313_181446.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_176_20260313_171748.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_324_20260313_175046.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_231_20260313_181402.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_366_20260313_175210.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_114_20260313_171544.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_600_20260313_180000.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_131_20260313_173107.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_122_20260313_181023.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_133_20260313_171622.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_139_20260313_171634.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_44_20260313_172812.wav,1,yem,voice_yem1
